9327,7.0,PG,10/10/1991,25.0,N,89,CHI,Chicago,Bulls,50,242,97,64,15,77,58,Michael Carter-Williams
9462,18.0,SF,6/21/1988,28.0,N,100,MIN,Minnesota,Timberwolves,45,122,62,43,15,29,17,Omri Casspi
9461,0.0,C,8/18/1993,23.0,N,103,SAC,Sacramento,Kings,78,479,255,2,0,151,101,Willie Cauley-Stein
9435,4.0,C,10/2/1982,34.0,N,104,PHX,Phoenix,Suns,53,228,153,0,0,124,91,Tyson Chandler
9188,21.0,F,5/10/1987,30.0,N,99,DEN,Denver,Nuggets,77,614,323,326,110,194,141,Wilson Chandler
10144,,F,7/2/1997,19.0,Y,104,PHX,Phoenix,Suns,82,408,212,224,72,181,113,Marquese Chriss
9258,25.0,PF,12/1/1991,25.0,N,87,IND,Indiana,Pacers,40,42,19,0,0,29,21,Rakeem Christmas
10088,6.0,G,11/1/1992,24.0,Y,96,OKL,Oklahoma City,Thunder,70,161,65,63,12,31,17,Semaj Christon
9230,21.0,SG,3/7/1991,26.0,N,101,GSW,Golden State,Warriors,82,270,150,163,61,58,44,Ian Clark
9283,6.0,SG,6/7/1992,24.0,N,105,LAL,Los Angeles,Lakers,82,713,360,356,117,168,134,Jordan Clarkson
9363,30.0,PG,10/13/1988,28.0,N,96,OKL,Oklahoma City,Thunder,19,39,13,13,3,10,8,Norris Cole
9460,7.0,PG,8/23/1987,29.0,N,103,SAC,Sacramento,Kings,72,540,267,173,73,171,147,Darren Collison
9389,4.0,PF,10/26/1980,36.0,N,96,OKL,Oklahoma City,Thunder,34,22,14,1,0,8,5,Nick Collison
9296,11.0,PG,10/11/1987,29.0,N,107,MEM,Memphis,Grizzlies,73,590,293,419,171,368,316,Mike Conley
9456,5.0,SG,1/6/1993,24.0,N,97,POR,Portland,Trail Blazers,58,39,20,33,17,9,7,Pat Connaughton
11981,,PG,3/23/1993,24.0,N,110,NOP,New Orleans,Pelicans,18,39,22,26,11,5,2,Quinn Cook
9457,15.0,C,8/12/1990,26.0,N,110,NOP,New Orleans,Pelicans,78,1069,516,364,131,670,517,DeMarcus Cousins
9420,33.0,SF,12/14/1990,26.0,N,85,PHI,Philadelphia,76ers,71,320,155,413,137,174,143,Robert Covington
9448,23.0,SG,4/9/1992,25.0,N,97,POR,Portland,Trail Blazers,81,345,169,302,134,124,105,Allen Crabbe
9662,1.0,SG,10/18/1990,26.0,Y,81,TOR,Toronto,Raptors,1,0,0,0,0,0,0,Drew Crawford
9263,11.0,SG,3/20/1980,37.0,N,102,LAC,Los Angeles,Clippers,82,548,243,322,116,203,174,Jamal Crawford
12221,,SG,,,Y,110,NOP,New Orleans,Pelicans,20,123,68,95,37,26,20,Jordan Crawford
9107,99.0,SF,7/6/1990,26.0,N,82,BOS,Boston,Celtics,74,326,176,394,157,217,176,Jae Crowder
9359,44.0,SF,4/22/1987,30.0,N,110,NOP,New Orleans,Pelicans,71,178,103,181,71,27,16,Dante Cunningham
9467,30.0,PG,8/23/1990,26.0,N,108,DAL,Dallas,Mavericks,73,381,201,321,137,100,85,Seth Curry
9218,30.0,PG,3/14/1988,29.0,N,101,GSW,Golden State,Warriors,82,654,351,790,324,362,325,Stephen Curry
9136,30.0,SG,7/15/1991,25.0,N,107,MEM,Memphis,Grizzlies,74,140,47,356,138,54,43,Troy Daniels
9354,23.0,PF,3/11/1993,24.0,N,110,NOP,New Orleans,Pelicans,80,1391,730,134,40,647,519,Anthony Davis
10132,23.0,F,12/2/1996,20.0,Y,107,MEM,Memphis,Grizzlies,50,47,24,0,0,18,10,Deyonta Davis
9453,17.0,PF,6/5/1989,27.0,N,97,POR,Portland,Trail Blazers,54,142,75,0,0,81,50,Ed Davis
9274,22.0,PF,2/1/1993,24.0,N,95,ORL,Orlando,Magic,2,0,0,0,0,0,0,Branden Dawson
9404,3.0,C,8/12/1989,27.0,N,106,SAS,San Antonio,Spurs,77,259,161,0,0,93,65,Dewayne Dedmon
9238,7.0,SF,5/6/1994,23.0,N,109,HOU,Houston,Rockets,78,242,143,187,60,68,38,Sam Dekker
10154,5.0,G,3/11/1989,28.0,Y,91,ATL,Atlanta,Hawks,76,278,119,109,26,93,75,Malcolm Delaney
9166,8.0,PG,9/8/1990,26.0,N,90,MIL,Milwaukee,Bucks,78,317,129,217,79,96,82,Matthew Dellavedova
9307,19.0,PF,4/16/1985,32.0,N,105,LAL,Los Angeles,Lakers,61,261,113,164,51,63,46,Luol Deng
9489,10.0,SG,8/7/1989,27.0,N,81,TOR,Toronto,Raptors,77,1421,688,124,33,647,545,DeMar DeRozan
10137,13.0,F,9/13/1996,20.0,Y,110,NOP,New Orleans,Pelicans,29,75,36,1,0,21,15,Cheick Diallo
9473,33.0,PF,4/16/1982,35.0,N,98,UTA,Utah,Jazz,75,246,126,81,20,35,26,Boris Diaw
9340,5.0,C,1/18/1990,27.0,N,100,MIN,Minnesota,Timberwolves,82,618,316,42,16,167,136,Gorgui Dieng
9209,18.0,PG,4/6/1993,24.0,N,84,BRO,Brooklyn,Nets,61,202,96,101,38,159,126,Spencer Dinwiddie
9364,16.0,PG,3/16/1986,31.0,N,107,MEM,Memphis,Grizzlies,28,75,36,42,7,29,24,Toney Douglas
9314,7.0,PG,5/6/1986,31.0,N,92,MIA,Miami,Heat,78,835,417,290,117,377,298,Goran Dragic
9202,0.0,C,8/10/1993,23.0,N,88,DET,Detroit,Pistons,82,902,480,7,2,355,137,Andre Drummond
9528,1.0,PF,7/10/1985,31.0,N,104,PHX,Phoenix,Suns,69,143,80,203,77,65,43,Jared Dudley
9482,21.0,C,4/25/1976,41.0,N,106,SAS,San Antonio,Spurs,1,0,0,0,0,0,0,Tim Duncan
9153,34.0,SF,9/15/1980,36.0,N,91,ATL,Atlanta,Hawks,62,86,40,134,53,45,36,Mike Dunleavy
10129,3.0,G,3/18/1994,23.0,Y,100,MIN,Minnesota,Timberwolves,79,240,97,73,21,59,36,Kris Dunn
9386,35.0,SF,9/29/1988,28.0,N,101,GSW,Golden State,Warriors,64,714,434,312,117,384,336,Kevin Durant
9530,8.0,SF,10/30/1991,25.0,N,104,PHX,Phoenix,Suns,7,3,2,16,4,9,8,Jarell Eddie
10120,8.0,F,1/13/1997,20.0,Y,88,DET,Detroit,Pistons,29,30,13,34,10,8,4,Henry Ellenson
9121,21.0,SG,10/29/1987,29.0,N,92,MIA,Miami,Heat,64,161,82,394,149,43,37,Wayne Ellington
9253,11.0,SG,10/26/1985,31.0,N,87,IND,Indiana,Pacers,75,422,204,135,43,128,93,Monta Ellis
9418,21.0,C,3/16/1994,23.0,Y,85,PHI,Philadelphia,76ers,46,331,164,98,36,244,191,Joel Embiid
9330,6.0,PG,8/24/1994,22.0,N,105,LAL,Los Angeles,Lakers,69,138,63,70,27,25,21,Tyler Ennis
9367,8.0,SF,7/1/1990,26.0,N,107,MEM,Memphis,Grizzlies,69,184,95,137,51,110,86,James Ennis III
9182,21.0,SF,10/24/1987,29.0,N,87,IND,Indiana,Pacers,1,0,0,0,0,0,0,Jeremy Evans
9356,1.0,SG,9/18/1989,27.0,N,103,SAC,Sacramento,Kings,52,252,108,118,42,92,69,Tyreke Evans
9509,11.0,G,7/13/1995,21.0,N,98,UTA,Utah,Jazz,74,215,111,149,44,73,58,Dante Exum
9189,35.0,PF,11/19/1989,27.0,N,99,DEN,Denver,Nuggets,68,409,228,6,0,189,131,Kenneth Faried
9305,20.0,PG,11/30/1986,30.0,N,103,SAC,Sacramento,Kings,3,3,0,9,4,0,0,Jordan Farmar
9505,15.0,PF,7/15/1991,25.0,N,98,UTA,Utah,Jazz,55,407,200,10,3,109,67,Derrick Favors
10161,20.0,G,3/29/1995,22.0,Y,86,CLE,Cleveland,Cavaliers,58,136,55,22,7,49,35,Kay Felder
9156,6.0,C,7/7/1992,24.0,N,89,CHI,Chicago,Bulls,73,222,128,0,0,93,60,Cristiano Felicio
9175,29.0,PG,6/26/1984,32.0,N,102,LAC,Los Angeles,Clippers,81,370,175,144,46,64,50,Raymond Felton
10179,11.0,G,5/8/1993,24.0,Y,108,DAL,Dallas,Mavericks,48,217,92,177,68,89,74,Yogi Ferrell
10117,10.0,F,5/4/1993,24.0,Y,108,DAL,Dallas,Mavericks,82,143,68,191,56,61,46,Dorian Finney-Smith
10110,11.0,G,7/23/1993,23.0,Y,106,SAS,San Antonio,Spurs,52,46,19,53,17,6,5,Bryn Forbes
9399,10.0,SF,10/29/1992,24.0,N,95,ORL,Orlando,Magic,73,569,280,359,128,277,223,Evan Fournier
9391,2.0,SG,9/24/1983,33.0,N,84,BRO,Brooklyn,Nets,72,122,51,203,67,63,54,Randy Foye
9366,2.0,PG,11/1/1990,26.0,N,110,NOP,New Orleans,Pelicans,72,276,123,128,40,129,98,Tim Frazier
9159,9.0,C,5/17/1983,34.0,N,86,CLE,Cleveland,Cavaliers,78,186,101,334,137,74,63,Channing Frye
9187,8.0,SF,8/8/1988,28.0,N,99,DEN,Denver,Nuggets,70,425,209,325,126,387,349,Danilo Gallinari
9372,21.0,PG,12/8/1991,25.0,N,103,SAC,Sacramento,Kings,79,237,87,308,120,64,51,Langston Galloway
11883,,SG,5/17/1993,24.0,Y,95,ORL,Orlando,Magic,5,2,0,5,0,0,0,Patricio Garino
9337,21.0,PF,5/18/1976,40.0,N,100,MIN,Minnesota,Timberwolves,1,0,0,0,0,0,0,Kevin Garnett
